Results:
N  M  Alpha  Max_Iterations  Converged  Iterations_To_Converge  Delta_max  Delta_convergence  Random_seed
101  30  0.297029702970297  10000  True  115  7  7  5456
101  30  0.297029702970297  10000  True  208  -9  -11  5461
101  30  0.297029702970297  10000  True  208  -1  -13  5466
101  30  0.297029702970297  10000  True  207  -5  -9  5471
101  30  0.297029702970297  10000  True  209  -7  -13  5476
101  30  0.297029702970297  10000  True  102  7  7  5481
101  30  0.297029702970297  10000  True  211  -7  -11  5486
101  30  0.297029702970297  10000  True  112  7  7  5491
101  30  0.297029702970297  10000  True  206  -7  -15  5496
101  40  0.39603960396039606  10000  True  208  -7  -17  6001
101  40  0.39603960396039606  10000  True  130  5  5  6006
101  40  0.39603960396039606  10000  True  207  -11  -27  6011
101  40  0.39603960396039606  10000  True  214  -7  -17  6016
101  40  0.39603960396039606  10000  True  105  3  3  6021
101  40  0.39603960396039606  10000  True  206  -13  -15  6026
101  40  0.39603960396039606  10000  True  207  -1  -15  6031
101  40  0.39603960396039606  10000  True  208  -7  -15  6036
101  40  0.39603960396039606  10000  True  100  7  7  6041
101  40  0.39603960396039606  10000  True  193  5  5  6046
101  40  0.39603960396039606  10000  True  208  -5  -13  6051
101  40  0.39603960396039606  10000  True  208  -7  -13  6056
101  40  0.39603960396039606  10000  True  210  -9  -17  6061
101  40  0.39603960396039606  10000  True  207  -7  -15  6066
101  40  0.39603960396039606  10000  True  206  -5  -17  6071
101  40  0.39603960396039606  10000  True  98  7  7  6076
101  40  0.39603960396039606  10000  True  100  5  5  6081
101  40  0.39603960396039606  10000  True  208  -11  -17  6086
101  40  0.39603960396039606  10000  True  115  5  5  6091
101  40  0.39603960396039606  10000  True  112  5  5  6096
101  40  0.39603960396039606  10000  True  108  7  7  6101
101  40  0.39603960396039606  10000  True  111  5  5  6106
101  40  0.39603960396039606  10000  True  211  -11  -15  6111
101  40  0.39603960396039606  10000  True  95  7  7  6116
101  40  0.39603960396039606  10000  True  208  -9  -17  6121
101  40  0.39603960396039606  10000  True  214  -7  -11  6126
101  40  0.39603960396039606  10000  True  207  -5  -23  6131
101  40  0.39603960396039606  10000  True  208  -3  -29  6136
101  40  0.39603960396039606  10000  True  208  -5  -13  6141
101  40  0.39603960396039606  10000  True  209  -7  -19  6146
101  40  0.39603960396039606  10000  True  208  -5  -5  6151
101  40  0.39603960396039606  10000  True  153  5  5  6156
101  40  0.39603960396039606  10000  True  98  7  7  6161
101  40  0.39603960396039606  10000  True  101  7  7  6166
101  40  0.39603960396039606  10000  True  209  -3  -17  6171
101  40  0.39603960396039606  10000  True  208  -11  -21  6176
101  40  0.39603960396039606  10000  True  208  -9  -11  6181
101  40  0.39603960396039606  10000  True  103  3  3  6186
101  40  0.39603960396039606  10000  True  208  -15  -19  6191
101  40  0.39603960396039606  10000  True  205  -9  -11  6196
101  40  0.39603960396039606  10000  True  127  5  5  6201
101  40  0.39603960396039606  10000  True  208  -3  -17  6206
101  40  0.39603960396039606  10000  True  102  7  7  6211
101  40  0.39603960396039606  10000  True  123  5  5  6216
101  40  0.39603960396039606  10000  True  209  -7  -19  6221
101  40  0.39603960396039606  10000  True  106  5  5  6226
101  40  0.39603960396039606  10000  True  95  5  5  6231
101  40  0.39603960396039606  10000  True  124  7  7  6236
101  40  0.39603960396039606  10000  True  167  7  5  6241
101  40  0.39603960396039606  10000  True  153  3  3  6246
101  40  0.39603960396039606  10000  True  111  5  5  6251
101  40  0.39603960396039606  10000  True  97  5  5  6256
101  40  0.39603960396039606  10000  True  111  5  5  6261
101  40  0.39603960396039606  10000  True  208  -5  -13  6266
101  40  0.39603960396039606  10000  True  208  -7  -11  6271
101  40  0.39603960396039606  10000  True  107  5  5  6276
101  40  0.39603960396039606  10000  True  207  -5  -21  6281
101  40  0.39603960396039606  10000  True  206  -5  -11  6286
101  40  0.39603960396039606  10000  True  207  -7  -13  6291
101  40  0.39603960396039606  10000  True  206  -9  -11  6296
101  40  0.39603960396039606  10000  True  210  -13  -15  6301
101  40  0.39603960396039606  10000  True  113  5  5  6306
101  40  0.39603960396039606  10000  True  112  3  3  6311
101  40  0.39603960396039606  10000  True  88  5  5  6316
101  40  0.39603960396039606  10000  True  108  7  7  6321
101  40  0.39603960396039606  10000  True  121  5  5  6326
101  40  0.39603960396039606  10000  True  103  5  5  6331
101  40  0.39603960396039606  10000  True  208  -7  -13  6336
101  40  0.39603960396039606  10000  True  92  5  5  6341
101  40  0.39603960396039606  10000  True  106  5  5  6346
101  40  0.39603960396039606  10000  True  102  5  5  6351
101  40  0.39603960396039606  10000  True  115  3  3  6356
101  40  0.39603960396039606  10000  True  209  -13  -15  6361
101  40  0.39603960396039606  10000  True  105  7  7  6366
101  40  0.39603960396039606  10000  True  100  5  5  6371
101  40  0.39603960396039606  10000  True  208  -11  -27  6376
101  40  0.39603960396039606  10000  True  112  5  5  6381
101  40  0.39603960396039606  10000  True  209  -5  -17  6386
101  40  0.39603960396039606  10000  True  209  -5  -11  6391
101  40  0.39603960396039606  10000  True  207  -5  -13  6396
101  40  0.39603960396039606  10000  True  103  5  5  6401
101  40  0.39603960396039606  10000  True  136  5  5  6406
101  40  0.39603960396039606  10000  True  208  -9  -11  6411
101  40  0.39603960396039606  10000  True  208  -11  -11  6416
101  40  0.39603960396039606  10000  True  207  -11  -13  6421
101  40  0.39603960396039606  10000  True  206  -9  -21  6426
101  40  0.39603960396039606  10000  True  88  7  7  6431
101  40  0.39603960396039606  10000  True  206  -7  -15  6436
101  40  0.39603960396039606  10000  True  210  -1  -11  6441
101  40  0.39603960396039606  10000  True  110  5  5  6446
101  40  0.39603960396039606  10000  True  92  7  7  6451
